gene	p-value Repl. 1	p-value Repl. 2	Fisher Statistic	p-value combined	significant
C19orf43	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
C19orf60	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
C1orf74	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
CAMKK2	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
CHRDL1	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
CHSY3	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
CHTF8	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
CNR2	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
CPA2	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
CRYZ	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
DDX27	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
ECSIT	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
ELMOD3	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
EPHB3	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
ERMP1	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
FAM105B	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
FAM131C	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
FBXL8	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
FGD2	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
FN1	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
GCHFR	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
GFPT2	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
GLIS1	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
GNA13	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
GNAQ	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
GPR35	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
HLA-DOB	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
HMGN5	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
HPCAL1	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
HPS3	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
INMT	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
KCNIP2	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
KCTD17	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
KDSR	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
KIAA1407	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
LIG3	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
MAGEF1	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
MAP1A	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
METTL18	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
MGAT4C	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
MIS12	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
MKNK2	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
MORC3	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
MRPS10	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
MYO5A	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
NAPG	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
NFKBIZ	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
NPAT	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
NTM	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
OMA1	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
PAQR7	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
PCNX	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
PIK3R2	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
PLCB2	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
PPP1R3A	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
PPP2R5A	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
PPP6R1	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
PTPN7	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
PWP1	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
REEP2	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
SEMA6B	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
SLC25A37	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
SLC35F6	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
SLC44A4	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
SMR3A	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
SYT14	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
TIMP2	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
TRIM26	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
TRIM62	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
UROS	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
XRN1	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
ZC3H12A	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
ZMYM4	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
ZSWIM7	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
hsa-mir-133b	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
hsa-mir-3671	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
hsa-mir-4321	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
hsa-mir-4324	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
hsa-mir-8055	0.875141430948	0.899319654428	0.478973022731	0.975515410747	False
ABCG1	0.806237458194	0.979020618557	0.473159085121	0.976060791778	False
CD9	0.806237458194	0.979020618557	0.473159085121	0.976060791778	False
GTF3C4	0.806237458194	0.979020618557	0.473159085121	0.976060791778	False
HOXC11	0.806237458194	0.979020618557	0.473159085121	0.976060791778	False
KRT75	0.806237458194	0.979020618557	0.473159085121	0.976060791778	False
MCUR1	0.806237458194	0.979020618557	0.473159085121	0.976060791778	False
NRXN3	0.806237458194	0.979020618557	0.473159085121	0.976060791778	False
PTAFR	0.806237458194	0.979020618557	0.473159085121	0.976060791778	False
SLC35E4	0.806237458194	0.979020618557	0.473159085121	0.976060791778	False
SMAD6	0.806237458194	0.979020618557	0.473159085121	0.976060791778	False
SPZ1	0.806237458194	0.979020618557	0.473159085121	0.976060791778	False
TBC1D10B	0.806237458194	0.979020618557	0.473159085121	0.976060791778	False
hsa-mir-4653	0.806237458194	0.979020618557	0.473159085121	0.976060791778	False
NAGS	0.806237458194	0.988275084555	0.454342322092	0.97779082764	False
BRD8	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
C4BPB	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
CLP1	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
CNOT2	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
CNTN3	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
DAPK1	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
DKK4	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
ECHDC2	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
FCRL5	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
FDCSP	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
FEM1A	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
FGF17	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
GPS2	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
IFI16	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
KLHL13	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
KRTAP5-6	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
LILRB5	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
LOC643037	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
LRIT1	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
METRNL	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
NBR1	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
NR4A2	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
NUDT2	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
NonTargetingControlGuideForHuman_0591	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
OR3A1	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
OR5M1	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
PALLD	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
PKN1	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
PLCB3	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
POLE3	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
SIGIRR	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
SIRT3	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
TPMT	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
USP1	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
VPS53	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
ZDHHC15	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
ZKSCAN2	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
ZNF555	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
ZNF597	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
ZNF770	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
hsa-mir-6878	0.875141430948	0.911316831683	0.452468855997	0.977960111994	False
ABCA4	0.806237458194	1.0	0.430753933443	0.979882436397	False
ACOX3	0.806237458194	1.0	0.430753933443	0.979882436397	False
ADRA1A	0.806237458194	1.0	0.430753933443	0.979882436397	False
ALG12	0.806237458194	1.0	0.430753933443	0.979882436397	False
AP1M2	0.806237458194	1.0	0.430753933443	0.979882436397	False
ARX	0.806237458194	1.0	0.430753933443	0.979882436397	False
ASPHD1	0.806237458194	1.0	0.430753933443	0.979882436397	False
ATP2B2	0.806237458194	1.0	0.430753933443	0.979882436397	False
C16orf95	0.806237458194	1.0	0.430753933443	0.979882436397	False
C19orf12	0.806237458194	1.0	0.430753933443	0.979882436397	False
CCDC96	0.806237458194	1.0	0.430753933443	0.979882436397	False
CDK2AP2	0.806237458194	1.0	0.430753933443	0.979882436397	False
CHMP4A	0.806237458194	1.0	0.430753933443	0.979882436397	False
CNOT8	0.806237458194	1.0	0.430753933443	0.979882436397	False
CYP39A1	0.806237458194	1.0	0.430753933443	0.979882436397	False
DDB2	0.806237458194	1.0	0.430753933443	0.979882436397	False
FAM126A	0.806237458194	1.0	0.430753933443	0.979882436397	False
FAM173A	0.806237458194	1.0	0.430753933443	0.979882436397	False
FAM216A	0.806237458194	1.0	0.430753933443	0.979882436397	False
FOXA1	0.806237458194	1.0	0.430753933443	0.979882436397	False
GATS	0.806237458194	1.0	0.430753933443	0.979882436397	False
GLG1	0.806237458194	1.0	0.430753933443	0.979882436397	False
GPR1	0.806237458194	1.0	0.430753933443	0.979882436397	False
GRK7	0.806237458194	1.0	0.430753933443	0.979882436397	False
HIST1H2BN	0.806237458194	1.0	0.430753933443	0.979882436397	False
HIST1H3J	0.806237458194	1.0	0.430753933443	0.979882436397	False
INTS5	0.806237458194	1.0	0.430753933443	0.979882436397	False
ITLN2	0.806237458194	1.0	0.430753933443	0.979882436397	False
KANSL3	0.806237458194	1.0	0.430753933443	0.979882436397	False
KCND1	0.806237458194	1.0	0.430753933443	0.979882436397	False
KIAA0907	0.806237458194	1.0	0.430753933443	0.979882436397	False
KIAA1107	0.806237458194	1.0	0.430753933443	0.979882436397	False
KLK11	0.806237458194	1.0	0.430753933443	0.979882436397	False
LEFTY2	0.806237458194	1.0	0.430753933443	0.979882436397	False
LHX5	0.806237458194	1.0	0.430753933443	0.979882436397	False
LRBA	0.806237458194	1.0	0.430753933443	0.979882436397	False
ME2	0.806237458194	1.0	0.430753933443	0.979882436397	False
PGF	0.806237458194	1.0	0.430753933443	0.979882436397	False
PI3	0.806237458194	1.0	0.430753933443	0.979882436397	False
PITPNM1	0.806237458194	1.0	0.430753933443	0.979882436397	False
POT1	0.806237458194	1.0	0.430753933443	0.979882436397	False
PRPSAP1	0.806237458194	1.0	0.430753933443	0.979882436397	False
PRRG1	0.806237458194	1.0	0.430753933443	0.979882436397	False
PRSS23	0.806237458194	1.0	0.430753933443	0.979882436397	False
PSD4	0.806237458194	1.0	0.430753933443	0.979882436397	False
RIN1	0.806237458194	1.0	0.430753933443	0.979882436397	False
RIPK3	0.806237458194	1.0	0.430753933443	0.979882436397	False
RUFY2	0.806237458194	1.0	0.430753933443	0.979882436397	False
SAMD1	0.806237458194	1.0	0.430753933443	0.979882436397	False
SH3BP4	0.806237458194	1.0	0.430753933443	0.979882436397	False
SIGLECL1	0.806237458194	1.0	0.430753933443	0.979882436397	False
SNRPB	0.806237458194	1.0	0.430753933443	0.979882436397	False
SNRPE	0.806237458194	1.0	0.430753933443	0.979882436397	False
SP7	0.806237458194	1.0	0.430753933443	0.979882436397	False
STS	0.806237458194	1.0	0.430753933443	0.979882436397	False
SUPT20HL1	0.806237458194	1.0	0.430753933443	0.979882436397	False
TAGLN3	0.806237458194	1.0	0.430753933443	0.979882436397	False
TBC1D1	0.806237458194	1.0	0.430753933443	0.979882436397	False
TMA7	0.806237458194	1.0	0.430753933443	0.979882436397	False
TMBIM4	0.806237458194	1.0	0.430753933443	0.979882436397	False
TOE1	0.806237458194	1.0	0.430753933443	0.979882436397	False
TRIM38	0.806237458194	1.0	0.430753933443	0.979882436397	False
TSPAN14	0.806237458194	1.0	0.430753933443	0.979882436397	False
TUBGCP2	0.806237458194	1.0	0.430753933443	0.979882436397	False
UNC45A	0.806237458194	1.0	0.430753933443	0.979882436397	False
WFDC12	0.806237458194	1.0	0.430753933443	0.979882436397	False
ZCCHC12	0.806237458194	1.0	0.430753933443	0.979882436397	False
ZMAT4	0.806237458194	1.0	0.430753933443	0.979882436397	False
ZNF660	0.806237458194	1.0	0.430753933443	0.979882436397	False
ZSCAN20	0.806237458194	1.0	0.430753933443	0.979882436397	False
hsa-mir-4303	0.806237458194	1.0	0.430753933443	0.979882436397	False
hsa-mir-508	0.806237458194	1.0	0.430753933443	0.979882436397	False
ABCB11	0.875141430948	0.925393474088	0.421812049683	0.980652448986	False
ABHD17A	0.875141430948	0.925393474088	0.421812049683	0.980652448986	False
C21orf33	0.875141430948	0.925393474088	0.421812049683	0.980652448986	False
GRIK1	0.875141430948	0.925393474088	0.421812049683	0.980652448986	False
HOGA1	0.875141430948	0.925393474088	0.421812049683	0.980652448986	False
NPAS3	0.875141430948	0.925393474088	0.421812049683	0.980652448986	False
PABPC3	0.875141430948	0.925393474088	0.421812049683	0.980652448986	False
PTK7	0.875141430948	0.925393474088	0.421812049683	0.980652448986	False
PTPRR	0.875141430948	0.925393474088	0.421812049683	0.980652448986	False
RANBP6	0.875141430948	0.925393474088	0.421812049683	0.980652448986	False
TRIP12	0.875141430948	0.925393474088	0.421812049683	0.980652448986	False
UHMK1	0.875141430948	0.925393474088	0.421812049683	0.980652448986	False
ZNF71	0.875141430948	0.925393474088	0.421812049683	0.980652448986	False
hsa-mir-208b	0.875141430948	0.925393474088	0.421812049683	0.980652448986	False
DCSTAMP	1.0	0.811666666667	0.417331064266	0.981033523582	False
OR4K5	1.0	0.811666666667	0.417331064266	0.981033523582	False
TMEM207	1.0	0.811666666667	0.417331064266	0.981033523582	False
hsa-mir-4427	1.0	0.811666666667	0.417331064266	0.981033523582	False
FGD5	0.823395953757	1.0	0.388636167451	0.983396677639	False
GALNS	0.823395953757	1.0	0.388636167451	0.983396677639	False
GALR2	0.823395953757	1.0	0.388636167451	0.983396677639	False
GATA6	0.823395953757	1.0	0.388636167451	0.983396677639	False
IRF3	0.823395953757	1.0	0.388636167451	0.983396677639	False
KIF2B	0.823395953757	1.0	0.388636167451	0.983396677639	False
MSX2	0.823395953757	1.0	0.388636167451	0.983396677639	False
PTPLAD2	0.823395953757	1.0	0.388636167451	0.983396677639	False
RAB30	0.823395953757	1.0	0.388636167451	0.983396677639	False
SKOR1	0.823395953757	1.0	0.388636167451	0.983396677639	False
TOR3A	0.823395953757	1.0	0.388636167451	0.983396677639	False
ZCCHC24	0.823395953757	1.0	0.388636167451	0.983396677639	False
RAB39A	0.849418604651	0.979020618557	0.368811467792	0.984949827673	False
ACADL	0.875141430948	0.954486062718	0.359904015795	0.985626064224	False
BHLHE41	0.875141430948	0.954486062718	0.359904015795	0.985626064224	False
C6orf99	0.875141430948	0.954486062718	0.359904015795	0.985626064224	False
CTSH	0.875141430948	0.954486062718	0.359904015795	0.985626064224	False
DEFB136	0.875141430948	0.954486062718	0.359904015795	0.985626064224	False
DGKK	0.875141430948	0.954486062718	0.359904015795	0.985626064224	False
DUOX2	0.875141430948	0.954486062718	0.359904015795	0.985626064224	False
ELF1	0.875141430948	0.954486062718	0.359904015795	0.985626064224	False
FAM167B	0.875141430948	0.954486062718	0.359904015795	0.985626064224	False
GLT6D1	0.875141430948	0.954486062718	0.359904015795	0.985626064224	False
GPBP1	0.875141430948	0.954486062718	0.359904015795	0.985626064224	False
GRWD1	0.875141430948	0.954486062718	0.359904015795	0.985626064224	False
HBQ1	0.875141430948	0.954486062718	0.359904015795	0.985626064224	False
HERC3	0.875141430948	0.954486062718	0.359904015795	0.985626064224	False
ITGA3	0.875141430948	0.954486062718	0.359904015795	0.985626064224	False
KIAA0141	0.875141430948	0.954486062718	0.359904015795	0.985626064224	False
KIAA1456	0.875141430948	0.954486062718	0.359904015795	0.985626064224	False
KRT33A	0.875141430948	0.954486062718	0.359904015795	0.985626064224	False
KRTAP10-8	0.875141430948	0.954486062718	0.359904015795	0.985626064224	False
LILRA6	0.875141430948	0.954486062718	0.359904015795	0.985626064224	False
LMO2	0.875141430948	0.954486062718	0.359904015795	0.985626064224	False
MAN2B1	0.875141430948	0.954486062718	0.359904015795	0.985626064224	False
